fuel_type,kms_run,sale_price,city,body_type,transmission,variant,registered_city,registered_state,rto,make,model,total_owners,car_rating,fitness_certificate,warranty_avail,age
diesel,110019,282299,noida,sedan,manual,1.5 exmt i dtec,new delhi,delhi,dl8c,honda,amaze,1,great,True,False,7
petrol & cng,101288,212699,noida,hatchback,manual,lxi cng,delhi,delhi,dl14,maruti,alto 800,1,great,True,False,7
petrol & cng,104448,314999,noida,hatchback,manual,lxi,delhi,delhi,dl2c,maruti,swift,1,great,True,False,7
diesel,169704,1089687,noida,luxury suv,manual,3.0 mt 4x2,noida,uttar pradesh,up16,toyota,fortuner,1,great,True,False,9
petrol,147944,554899,noida,sedan,manual,vx mt petrol,new delhi,delhi,dl3c,honda,city,2,great,True,False,6
petrol & cng,84568,135000,noida,hatchback,manual,gls cng,delhi,delhi,dl3c,hyundai,santro xing,2,good,True,True,11
diesel,45412,700000,noida,suv,manual,w6 4x2,noida,uttar pradesh,up16,mahindra,xuv500,1,good,True,False,6
petrol,29656,339299,noida,hatchback,manual,magna o 1.2,ghaziabad,uttar pradesh,up14,hyundai,i20,1,great,True,False,8
petrol,48415,199499,noida,hatchback,manual,1.2 s mt i vtec,delhi,delhi,dl13,honda,brio,1,great,True,False,9
petrol,5906,581299,noida,sedan,manual,1.2 smt i vtec,new delhi,delhi,dl10,honda,amaze,1,great,True,False,2
petrol,45361,265899,noida,hatchback,manual,gl plus,noida,uttar pradesh,up16,hyundai,santro xing,1,great,True,False,7
petrol & cng,22307,254999,noida,hatchback,manual,lxi,delhi,delhi,dl2c,maruti,alto 800,1,good,True,False,7
petrol,29238,301499,noida,hatchback,manual,1.0 rxt opt,ghaziabad,uttar pradesh,up14,renault,kwid,1,great,True,False,4
diesel,27619,481099,noida,sedan,manual,zdi,ghaziabad,uttar pradesh,up14,maruti,swift dzire,1,great,True,False,7
petrol,5631,602799,noida,hatchback,manual,delta 1.2 k12,delhi,delhi,dl3c,maruti,baleno,1,great,True,False,2
petrol,11550,537399,noida,hatchback,manual,vxi,noida,uttar pradesh,up16,maruti,swift,1,great,True,False,3
petrol,24883,563999,noida,sedan,manual,vxi,ghaziabad,uttar pradesh,up14,maruti,dzire,1,great,True,False,3
petrol,31898,245999,noida,hatchback,manual,rxt,delhi,delhi,dl1c,renault,kwid,1,great,True,False,5
petrol,21259,233399,noida,hatchback,manual,t (o),new delhi,delhi,dl14,datsun,redi go,1,good,True,False,4
petrol,50292,128299,noida,sedan,manual,zxi,delhi,delhi,dl3c,maruti,sx4,2,great,False,False,13
petrol,44946,248699,noida,hatchback,manual,1.0 rxt,lucknow,uttar pradesh,up32,renault,kwid,1,great,True,False,5
petrol,42878,152399,noida,hatchback,manual,xt twist,delhi,delhi,dl2c,tata,nano,1,fair,True,False,6
petrol,51368,305599,noida,hatchback,manual,sportz 1.1 irde2,delhi,delhi,dl10,hyundai,i10,1,great,True,False,6
petrol,27144,802499,noida,suv,manual,1.6 s,delhi,delhi,dl1c,hyundai,creta,1,great,True,False,6
petrol,28594,624399,noida,hatchback,manual,alpha 1.2 k12,delhi,delhi,dl3c,maruti,baleno,1,great,True,False,3
diesel,22800,764399,noida,suv,manual,crde 4x4 bs iv,delhi,delhi,dl12,mahindra,thar,2,great,True,False,3
petrol,57988,393799,noida,sedan,manual,lxi opt,gurgaon,haryana,hr26,maruti,swift dzire,1,great,True,False,6
petrol & cng,57086,470799,noida,sedan,manual,1.2 smt i vtec,delhi,delhi,dl1c,honda,amaze,2,great,True,False,4
diesel,136954,157999,noida,hatchback,manual,ls diesel,delhi,delhi,dl8c,chevrolet,beat,1,great,True,False,8
diesel,52916,558599,noida,sedan,manual,vdi,noida,uttar pradesh,up16,maruti,dzire,1,great,True,False,3
diesel,72120,529099,noida,suv,manual,zdi,noida,uttar pradesh,up16,maruti,ertiga,1,great,True,False,7
diesel,85174,297499,noida,sedan,manual,ldi bs iv,delhi,delhi,dl13,maruti,swift dzire,1,great,True,False,8
diesel,59372,1502599,noida,luxury suv,manual,3.0 mt 4x4,noida,uttar pradesh,up16,toyota,fortuner,1,great,True,False,6
diesel,33317,802799,noida,suv,automatic,vdi amt,noida,uttar pradesh,up16,maruti,vitara brezza,1,great,True,False,2
diesel,80307,691399,noida,suv,manual,2.5 gx 7 str bs iv,ghaziabad,uttar pradesh,up14,toyota,innova,1,great,True,False,8
diesel,41908,1307948,noida,suv,manual,s11,ghaziabad,uttar pradesh,up14,mahindra,scorpio,2,great,True,False,2
diesel,105733,469399,noida,hatchback,manual,sportz 1.4,delhi,delhi,dl7c,hyundai,elite i20,1,great,True,False,5
diesel,71231,865499,noida,suv,missing,s6+ intell hybrid,noida,uttar pradesh,up16,mahindra,scorpio,1,great,True,False,5
petrol & cng,74429,276299,noida,hatchback,manual,lxi,bulandshahar,uttar pradesh,up13,maruti,wagon r 1.0,1,great,True,False,5
diesel,191884,441199,noida,suv,manual,zdi,noida,uttar pradesh,up16,maruti,ertiga,1,great,True,False,8
diesel,64676,280000,noida,sedan,manual,vdi bs iv,noida,uttar pradesh,up16,maruti,swift dzire,1,great,True,True,8
diesel,73920,240000,noida,hatchback,manual,vdi,delhi,delhi,dl10,maruti,swift,3,great,True,True,9
petrol,38295,170000,noida,hatchback,manual,vxi,delhi,delhi,dl2c,maruti,alto 800,2,great,True,True,7
petrol,34501,210000,noida,hatchback,manual,rxt,delhi,delhi,dl8c,renault,kwid,2,good,True,True,5
diesel,98040,270000,noida,hatchback,manual,vdi,delhi,delhi,dl3c,maruti,swift,1,great,True,False,9
petrol & cng,136658,47000,noida,hatchback,manual,xp,delhi,delhi,dl4c,hyundai,santro xing,1,overpriced,False,False,16
diesel,94634,482000,noida,sedan,manual,fluidic 1.6 sx crdi,faridabad,haryana,hr51,hyundai,verna,1,fair,True,False,9
petrol,42024,90000,noida,hatchback,manual,1.2,delhi,delhi,dl9c,chevrolet,aveo u va,2,overpriced,False,True,12
petrol,147503,60000,noida,sedan,manual,1.5 exi,faridabad,haryana,hr51,honda,city,2,great,False,False,16
diesel,120066,115000,noida,hatchback,manual,lx tdi bs iii,badaun,uttar pradesh,up24,tata,indica vista,2,overpriced,False,False,10
diesel,98644,375000,noida,sedan,manual,fluidic 1.6 sx crdi opt,ghaziabad,uttar pradesh,up14,hyundai,verna,1,good,True,False,9
diesel,117782,250000,noida,sedan,manual,fluidic 1.6 ex crdi,delhi,delhi,dl6c,hyundai,verna,2,great,True,False,10
diesel,37193,250000,noida,hatchback,manual,d 4d gd,noida,uttar pradesh,up16,toyota,etios liva,1,great,True,True,9
petrol,34028,184599,gurgaon,hatchback,manual,lxi,new delhi,delhi,dl9c,maruti,alto k10,1,great,True,False,10
petrol,11976,323999,gurgaon,hatchback,manual,vxi,gurgaon,haryana,hr26,maruti,alto k10,1,great,True,False,4
petrol,17181,378699,gurgaon,hatchback,manual,sportz 1.2 kappa vtvt,new delhi,delhi,dl1c,hyundai,grand i10,1,great,True,False,6
petrol,20092,499499,gurgaon,hatchback,manual,delta 1.2 k12,gurgaon,haryana,hr26,maruti,baleno,1,great,True,False,5
petrol,19069,461699,gurgaon,hatchback,manual,sportz 1.2 kappa vtvt,new delhi,delhi,dl8c,hyundai,grand i10,1,great,True,False,5
petrol,41190,183599,gurgaon,hatchback,manual,vxi,gurgaon,haryana,hr26,maruti,alto k10,1,great,True,False,11
diesel,29959,387499,gurgaon,hatchback,missing,vdi elate limited edition,faridabad,haryana,hr51,maruti,ritz,1,great,True,False,7
petrol,36501,270599,gurgaon,hatchback,manual,vxi,gurgaon,haryana,hr26,maruti,wagon r 1.0,2,great,True,False,8
petrol,27705,339399,gurgaon,hatchback,automatic,vxi (o) amt,noida,uttar pradesh,up16,maruti,alto k10,1,great,True,False,4
petrol,47182,158599,gurgaon,hatchback,manual,lxi,gurgaon,haryana,hr26,maruti,alto,1,great,True,False,11
petrol,61632,343099,gurgaon,sedan,manual,s mt petrol,gurgaon,haryana,hr26,honda,city,1,great,True,False,10
diesel,44353,346099,gurgaon,hatchback,missing,vdi elate limited edition,gurgaon,haryana,hr26,maruti,ritz,1,great,True,False,7
petrol,40273,350099,gurgaon,hatchback,manual,magna 1.2 vtvt,new delhi,delhi,dl3c,hyundai,grand i10,1,great,True,False,8
petrol,11949,311199,gurgaon,hatchback,manual,rxl,delhi,delhi,dl3c,renault,kwid,1,great,True,False,3
petrol,41227,381799,gurgaon,hatchback,manual,sportz 1.2 kappa vtvt,gurgaon,haryana,hr26,hyundai,grand i10,3,great,True,False,5
petrol,48866,398399,gurgaon,hatchback,manual,vxi,delhi,delhi,dl8c,maruti,swift,1,great,True,False,7
petrol,23274,520199,gurgaon,sedan,manual,1.2 smt i vtec,delhi,delhi,dl3c,honda,amaze,1,great,True,False,4
petrol,27886,289299,gurgaon,hatchback,manual,lxi,gurgaon,haryana,hr26,maruti,alto 800,1,great,True,False,3
petrol,45983,306099,gurgaon,sedan,manual,zxi 1.3,gurgaon,haryana,hr26,maruti,swift dzire,1,great,True,False,11
petrol,4220,890399,gurgaon,sedan,missing,alpha 1.5 at vtvt shvs,yamunanagar,haryana,hr02,maruti,ciaz,1,great,True,False,3
petrol,46210,277299,gurgaon,hatchback,manual,1.2 s mt i vtec,gurgaon,haryana,hr26,honda,brio,1,great,True,False,8
diesel,48288,410499,gurgaon,sedan,manual,fluidic 1.6 sx crdi,delhi,delhi,dl10,hyundai,verna,1,great,True,False,9
petrol,43373,368699,gurgaon,hatchback,manual,magna 1.2 kappa vtvt,palwal,haryana,hr29,hyundai,grand i10,2,great,True,False,4
petrol & cng,58187,270399,gurgaon,hatchback,automatic,vxi amt,gurgaon,haryana,hr26,maruti,alto k10,2,great,True,False,6
diesel,48390,326999,gurgaon,sedan,manual,vdi bs iv,delhi,delhi,dl4c,maruti,swift dzire,1,great,True,False,9
petrol,43120,401299,gurgaon,hatchback,manual,sportz 1.2 kappa vtvt,sohana,haryana,hr72,hyundai,grand i10,1,great,True,False,5
petrol,47870,219699,gurgaon,hatchback,manual,magna 1.2 kappa2,gurgaon,haryana,hr26,hyundai,i10,1,great,True,False,11
petrol,56137,251499,gurgaon,hatchback,manual,1.2 e mt i vtec,gurgaon,haryana,hr26,honda,brio,1,great,True,False,8
petrol,44311,406399,gurgaon,hatchback,manual,era 1.2 vtvt,gurgaon,haryana,hr26,hyundai,grand i10,1,great,True,False,4
petrol,19037,245799,gurgaon,hatchback,manual,era plus,delhi,delhi,dl9c,hyundai,eon,3,great,True,False,6
petrol,38245,229499,gurgaon,hatchback,manual,rxl,bhiwani,haryana,hr16,renault,kwid,2,great,True,False,4
diesel,52490,424499,gurgaon,hatchback,manual,vdi abs,gurgaon,haryana,hr26,maruti,swift,1,great,True,False,6
petrol,53021,173899,gurgaon,hatchback,manual,magna 1.2,delhi,delhi,dl2c,hyundai,i10,1,great,True,False,12
petrol,18113,307899,gurgaon,hatchback,manual,lxi,delhi,delhi,dl2c,maruti,alto 800,1,great,True,False,4
petrol,30113,314099,gurgaon,hatchback,manual,vxi,gurgaon,haryana,hr26,maruti,alto k10,1,great,True,False,4
petrol,60011,394299,gurgaon,hatchback,manual,sportz 1.2 kappa vtvt,karnal,haryana,hr05,hyundai,grand i10,1,great,True,False,5
petrol,51476,308199,gurgaon,hatchback,manual,vxi,faridabad,haryana,hr51,maruti,wagon r 1.0,1,great,True,False,4
petrol & cng,51147,275799,gurgaon,hatchback,manual,lxi,gurgaon,haryana,hr27,maruti,alto 800,2,great,True,False,4
diesel,82002,346799,gurgaon,sedan,manual,vdi bs iv,delhi,delhi,dl1c,maruti,swift dzire,1,great,True,False,9
diesel,59700,386999,gurgaon,hatchback,manual,d-4d vxd,faridabad,haryana,hr51,toyota,etios liva,2,great,True,False,7
petrol & cng,71937,267399,gurgaon,hatchback,manual,lxi cng,new delhi,delhi,dl2c,maruti,alto 800,1,great,True,False,4
petrol,49004,316199,gurgaon,hatchback,manual,comfortline 1.2l petrol,delhi,delhi,dl14,volkswagen,polo,2,great,True,False,8
petrol,31745,266399,gurgaon,hatchback,manual,lxi,new delhi,delhi,dl3c,maruti,alto 800,1,good,True,False,7
diesel,63435,446199,gurgaon,hatchback,manual,vdi abs,gurgaon,haryana,hr72,maruti,swift,1,great,True,False,6
petrol,68678,389299,gurgaon,hatchback,manual,sportz 1.2 vtvt,rewari,haryana,hr36,hyundai,i20,1,great,True,False,7
petrol,47218,547199,gurgaon,sedan,manual,vxi plus,new delhi,delhi,dl3c,maruti,ciaz,1,great,True,False,5
petrol,43574,307299,gurgaon,hatchback,manual,vxi,faridabad,haryana,hr29,maruti,celerio,1,great,True,False,7
diesel,66476,401299,gurgaon,hatchback,manual,vdi abs,faridabad,haryana,hr51,maruti,swift,1,great,True,False,6
petrol,69958,378599,gurgaon,hatchback,manual,lxi,gurgaon,haryana,hr72,maruti,wagon r 1.0,1,great,True,False,3
petrol,14775,630599,gurgaon,hatchback,automatic,vxi amt,delhi,delhi,dl1c,maruti,swift,1,great,True,False,2
petrol,51901,376299,gurgaon,hatchback,manual,sportz 1.2 vtvt,delhi,delhi,dl10,hyundai,i20,2,great,True,False,8
petrol,45122,232999,gurgaon,hatchback,manual,magna 1.2 kappa2,delhi,delhi,dl12,hyundai,i10,3,good,True,False,10
petrol,56403,580899,gurgaon,sedan,manual,v mt petrol,faridabad,haryana,hr51,honda,city,1,great,True,True,5
diesel,27711,739899,gurgaon,suv,manual,zdi,faridabad,haryana,hr29,maruti,vitara brezza,1,great,True,False,4
petrol,79226,198799,gurgaon,hatchback,manual,vxi 1.3,ambala,haryana,hr01,maruti,swift,1,great,True,False,12
petrol,54854,268299,gurgaon,hatchback,manual,era plus,delhi,delhi,dl4c,hyundai,eon,1,good,True,False,5
petrol,73397,285499,gurgaon,hatchback,manual,magna o 1.2,gurgaon,haryana,hr26,hyundai,i20,1,great,True,False,10
petrol,73453,221699,gurgaon,hatchback,manual,magna 1.2 kappa2,delhi,delhi,dl10,hyundai,i10,1,great,True,False,10
diesel,53523,516999,gurgaon,hatchback,manual,sportz 1.4,faridabad,haryana,hr51,hyundai,elite i20,1,great,True,False,6
petrol,72093,256999,gurgaon,sedan,manual,s mt petrol,delhi,delhi,dl1c,honda,city,1,great,True,False,12
petrol,55683,556499,gurgaon,hatchback,manual,asta 1.2,rohtak,haryana,hr12,hyundai,elite i20,1,great,True,False,6
diesel,51803,574899,gurgaon,sedan,manual,vx mt diesel,gurgaon,haryana,hr51,honda,city,2,great,True,False,5
petrol,61470,336199,gurgaon,hatchback,manual,lxi,delhi,delhi,dl9c,maruti,swift,1,great,True,False,8
petrol,95040,149199,gurgaon,hatchback,manual,vxi 1.3,gurgaon,haryana,hr26,maruti,swift,1,good,True,False,14
petrol,64348,413499,gurgaon,sedan,manual,sx 1.2 opt,gurgaon,haryana,hr26,hyundai,xcent,1,great,True,False,7
petrol,43864,486899,gurgaon,hatchback,manual,delta 1.2 k12,gurgaon,haryana,hr26,maruti,baleno,1,great,True,False,5
petrol,65194,459499,gurgaon,hatchback,manual,sports 1.2 vtvt,gurgaon,haryana,hr26,hyundai,grand i10,1,great,True,False,4
petrol,66292,224399,gurgaon,hatchback,manual,magna 1.2 kappa2,gurgaon,haryana,hr26,hyundai,i10,1,good,True,False,11
diesel,20199,1399656,gurgaon,missing,missing,htx 1.5 diesel,gurgaon,haryana,hr26,kia,seltos,1,great,True,False,1
diesel,14337,1010806,gurgaon,suv,automatic,zdi + amt,gurgaon,haryana,hr26,maruti,vitara brezza,1,great,True,False,3
petrol,91018,126699,gurgaon,hatchback,manual,gls,delhi,delhi,dl3c,hyundai,santro xing,1,good,True,False,13
diesel,25835,1050802,gurgaon,suv,missing,sx(o) crdi,faridabad,haryana,hr51,hyundai,venue,1,great,True,False,2
petrol,49146,212099,gurgaon,hatchback,manual,d lite plus,gurgaon,haryana,hr26,hyundai,eon,1,good,True,False,9
petrol,62890,238499,gurgaon,hatchback,manual,highline1.2l petrol,delhi,delhi,dl7c,volkswagen,polo,3,good,True,False,10
diesel,21843,783599,gurgaon,suv,manual,zdi,gurgaon,haryana,hr26,maruti,vitara brezza,2,great,True,False,3
diesel,17350,921299,gurgaon,suv,automatic,zdi + amt,delhi,delhi,dl1c,maruti,vitara brezza,1,great,True,False,3
petrol,89560,305499,gurgaon,sedan,manual,s mt petrol,delhi,delhi,dl4c,honda,city,1,great,True,False,11
petrol & cng,66094,242799,gurgaon,hatchback,manual,lxi cng,delhi,delhi,dl9c,maruti,wagon r 1.0,1,good,True,False,10
diesel,26930,796099,gurgaon,suv,manual,vdi,delhi,delhi,dl2c,maruti,vitara brezza,1,great,True,False,2
petrol,118427,177299,gurgaon,hatchback,manual,vxi,delhi,delhi,dl9c,maruti,alto k10,1,great,True,False,10
diesel,79144,381099,gurgaon,hatchback,manual,vdi,faridabad,haryana,hr29,maruti,swift,1,great,True,False,7
diesel,68546,353499,gurgaon,hatchback,manual,vdi,gurgaon,haryana,hr26,maruti,swift,1,great,True,False,8
petrol & cng,77097,338099,gurgaon,hatchback,manual,lxi cng,rewari,haryana,hr02,maruti,wagon r 1.0,2,great,True,False,3
diesel,70952,446499,gurgaon,hatchback,manual,vdi abs,gurgaon,haryana,hr26,maruti,swift,1,great,True,False,6
petrol,63628,225399,gurgaon,hatchback,manual,d lite plus,gurgaon,haryana,hr26,hyundai,eon,1,good,True,False,8
petrol,94856,203799,gurgaon,hatchback,manual,magna 1.2 vtvt,gurgaon,haryana,hr26,hyundai,i20,2,great,True,False,12
petrol,84427,435399,gurgaon,hatchback,manual,1.2 v mt,delhi,delhi,dl6c,honda,jazz,1,great,True,False,5
diesel,114464,235099,gurgaon,sedan,manual,gd,gurgaon,haryana,hr26,toyota,etios,1,great,True,False,10
diesel,78059,549699,gurgaon,suv,manual,2.5 gx 8 str bs iv,karnal,haryana,hr45,toyota,innova,1,great,True,True,9
petrol,99207,192799,gurgaon,hatchback,manual,lxi,new delhi,delhi,dl2c,maruti,alto 800,1,good,True,False,9
diesel,85657,429599,gurgaon,suv,manual,sigma 1.3,faridabad,haryana,hr29,maruti,s cross,1,great,True,False,6
petrol,133401,198399,gurgaon,sedan,manual,vxi 1.3,gurgaon,haryana,hr26,maruti,swift dzire,1,great,True,False,12
diesel,83368,360999,gurgaon,hatchback,manual,vdi abs,faridabad,haryana,hr29,maruti,swift,1,great,True,False,7
petrol,86132,390399,gurgaon,sedan,automatic,1.2 sat i vtec,delhi,delhi,dl12,honda,amaze,1,great,True,False,7
diesel,40585,917999,gurgaon,sedan,automatic,1.6 crdi sx + at,mahendragarh,haryana,hr26,hyundai,verna,2,great,True,False,3
petrol,99003,258599,gurgaon,sedan,manual,s mt petrol,gurgaon,haryana,hr26,honda,city,2,great,True,False,12
petrol,73411,342399,gurgaon,hatchback,manual,lxi opt,delhi,delhi,dl2c,maruti,swift,1,great,True,False,6
diesel,74165,530399,gurgaon,suv,automatic,t8 at,faridabad,haryana,hr51,mahindra,tuv300,1,good,True,False,6
diesel,89809,292199,gurgaon,hatchback,manual,vdi,delhi,delhi,dl8c,maruti,swift,1,great,True,False,9
diesel,98304,253699,gurgaon,hatchback,manual,sportz o 1.4 crdi,ghaziabad,uttar pradesh,up14,hyundai,i20,1,great,True,False,9
diesel,84113,448699,gurgaon,sedan,manual,highline 1.5,aligarh,uttar pradesh,up81,volkswagen,ameo,1,great,True,False,5
petrol,74464,298999,gurgaon,sedan,manual,v mt petrol,delhi,delhi,dl3c,honda,city,2,great,True,False,11
petrol,112222,231499,gurgaon,hatchback,manual,1.2 s mt i vtec,gurgaon,haryana,hr26,honda,brio,1,good,True,False,10
diesel,70268,579799,gurgaon,sedan,manual,delta 1.3 ddis shvs,faridabad,haryana,hr29,maruti,ciaz,1,great,True,False,4
diesel,87720,502599,gurgaon,suv,manual,1.5 trend tdci,jhajjar,haryana,hr70,ford,ecosport,3,great,True,False,5
diesel,54862,505199,gurgaon,hatchback,manual,zdi,faridabad,haryana,hr51,maruti,swift,1,great,True,False,6
diesel,97973,350199,gurgaon,sedan,manual,vdi bs iv,gurgaon,haryana,hr26,maruti,swift dzire,1,great,True,False,9
diesel,93447,323599,gurgaon,sedan,manual,1.5 smt i dtec,delhi,delhi,dl9c,honda,amaze,1,great,True,False,8
diesel,87567,342199,gurgaon,hatchback,manual,vdi,delhi,delhi,dl1c,maruti,swift,1,great,True,False,8
diesel,60967,975299,gurgaon,suv,automatic,1.6 crdi sx plus auto,noida,uttar pradesh,up16,hyundai,creta,2,great,True,False,4
diesel,82388,489199,gurgaon,hatchback,manual,asta 1.4 crdi,gurgaon,haryana,hr26,hyundai,elite i20,1,great,True,True,6
diesel,90249,326399,gurgaon,sedan,manual,vdi bs iv,delhi,delhi,dl4c,maruti,swift dzire,1,great,True,False,9
petrol,93626,203399,gurgaon,hatchback,manual,lxi,faridabad,haryana,hr29,maruti,ritz,1,great,True,False,9
diesel,26566,1090697,gurgaon,luxury sedan,automatic,320d,gurgaon,haryana,hr26,bmw,3 series,2,great,True,False,9
diesel,84308,319599,gurgaon,hatchback,manual,vdi,faridabad,haryana,hr30,maruti,swift,2,great,True,False,8
diesel,108007,316199,gurgaon,hatchback,manual,asta 1.4 crdi,new delhi,delhi,dl3c,hyundai,i20,2,great,True,False,9
petrol,93013,223599,gurgaon,hatchback,manual,1.2 s mt i vtec,delhi,delhi,dl4c,honda,brio,1,great,True,False,8
diesel,81692,474599,gurgaon,sedan,manual,vdi+ shvs,gurgaon,haryana,hr26,maruti,ciaz,2,great,True,False,6
petrol,94371,237399,gurgaon,hatchback,manual,magna o 1.2,gurgaon,haryana,hr26,hyundai,i20,1,great,True,False,11
diesel,82786,264299,gurgaon,hatchback,manual,ldi bs iv,delhi,delhi,dl2c,maruti,swift,2,great,True,False,8
petrol,80252,1591960,gurgaon,luxury sedan,manual,hybrid,delhi,delhi,dl9c,toyota,camry,1,great,True,False,5
diesel,106913,276399,gurgaon,sedan,manual,vdi bs iv,gurgaon,haryana,hr26,maruti,swift dzire,2,great,True,False,9
diesel,90030,319199,gurgaon,hatchback,manual,vdi,delhi,delhi,dl2c,maruti,swift,1,great,True,False,8
petrol,64236,407299,gurgaon,hatchback,manual,asta 1.2 kappa vtvt opt,gurgaon,haryana,hr26,hyundai,grand i10,2,great,True,False,6
petrol,58561,720299,gurgaon,sedan,manual,v mt petrol,faridabad,haryana,hr51,honda,city,2,great,True,True,4
diesel,97711,368799,gurgaon,hatchback,manual,vdi abs,delhi,delhi,dl12,maruti,swift,1,great,True,False,7
diesel,106300,339699,gurgaon,sedan,manual,vdi,gurgaon,haryana,hr26,maruti,swift dzire,1,great,True,False,8
diesel,90775,362699,gurgaon,sedan,manual,vdi,new delhi,delhi,dl3c,maruti,swift dzire,1,great,True,False,8
petrol,105271,209599,gurgaon,hatchback,manual,magna 1.2 kappa2,delhi,delhi,dl8c,hyundai,i10,1,good,True,False,10
petrol,107016,299599,gurgaon,sedan,automatic,titanium plus petrol at,gurgaon,haryana,hr26,ford,fiesta,1,great,True,False,9
